BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
153,Romania,2010,MF,45,54,0.74,2.99,0.32,85.48,65.77,10.79,7.55,11.658,7.834,3.457,0.367,ROU,Europe and Central Asia,2670
153,Romania,2010,MF,55,64,0.92,7.77,0.69,82.83,50.38,8.48,5.9,10.933,7.643,3.003,0.287,ROU,Europe and Central Asia,2598
153,Romania,2015,MF,15,24,0.58,4.02,0.94,90.91,41.91,4.49,1.36,10.17,4.381,5.672,0.117,ROU,Europe and Central Asia,2219
153,Romania,2015,MF,25,34,1.22,2.95,0.54,70.32,48.65,25.5,15.56,11.755,5.684,5.25,0.821,ROU,Europe and Central Asia,2698
153,Romania,2015,MF,35,44,0.84,2.29,0.35,76.96,55.74,19.9,13.67,11.742,5.896,5.175,0.671,ROU,Europe and Central Asia,3108
153,Romania,2015,MF,45,54,0.68,2.28,0.28,83.74,65.98,13.3,9.18,11.842,7.866,3.526,0.45,ROU,Europe and Central Asia,2673
153,Romania,2015,MF,55,64,0.81,5.36,0.52,84.53,52.57,9.3,6.4,11.169,7.741,3.114,0.314,ROU,Europe and Central Asia,2754
154,Russian Federation,1950,MF,15,24,8.59,37.97,15.36,50.28,10.98,3.15,1.07,5.315,3.204,2.027,0.084,RUS,Europe and Central Asia,21748
154,Russian Federation,1950,MF,25,34,8.84,48.91,17.27,36.49,13.36,5.76,2.45,5.019,3.013,1.841,0.164,RUS,Europe and Central Asia,13354
154,Russian Federation,1950,MF,35,44,17.09,66.4,20.97,13.42,5.05,3.28,1.48,3.262,2.415,0.751,0.095,RUS,Europe and Central Asia,15227
154,Russian Federation,1950,MF,45,54,17.4,71.83,20.69,8.23,2.21,2.55,1.1,2.82,2.281,0.466,0.073,RUS,Europe and Central Asia,10168
154,Russian Federation,1950,MF,55,64,38.3,56.02,15.06,4.54,1.1,1.14,0.57,1.92,1.649,0.237,0.034,RUS,Europe and Central Asia,6540
154,Russian Federation,1955,MF,15,24,8.01,30.44,12.77,58.57,14.56,2.98,1.01,5.778,3.326,2.372,0.08,RUS,Europe and Central Asia,22134
154,Russian Federation,1955,MF,25,34,2.03,50.06,18.19,41.94,13.03,5.98,2.41,5.457,3.282,2.008,0.168,RUS,Europe and Central Asia,18927
154,Russian Federation,1955,MF,35,44,16.95,57.33,18.6,21.78,8.75,4.13,1.84,3.839,2.555,1.164,0.119,RUS,Europe and Central Asia,13888
154,Russian Federation,1955,MF,45,54,16.83,69.5,20.59,10.78,3.48,2.88,1.3,3.033,2.348,0.601,0.084,RUS,Europe and Central Asia,12402
154,Russian Federation,1955,MF,55,64,17.88,73.83,20.35,6.41,1.61,1.88,0.8,2.622,2.215,0.353,0.054,RUS,Europe and Central Asia,7151
154,Russian Federation,1960,MF,15,24,5.64,25.92,11.14,65.68,22.64,2.75,0.4,6.356,3.478,2.815,0.063,RUS,Europe and Central Asia,19453
154,Russian Federation,1960,MF,25,34,1.59,51.81,19.61,41.1,13.15,5.5,2.15,5.403,3.292,1.958,0.153,RUS,Europe and Central Asia,21185
154,Russian Federation,1960,MF,35,44,8.47,49.73,16.87,36.1,13.32,5.7,2.09,4.984,3.004,1.825,0.156,RUS,Europe and Central Asia,12866
154,Russian Federation,1960,MF,45,54,16.94,65.76,20.32,13.9,5.22,3.4,1.26,3.285,2.414,0.778,0.093,RUS,Europe and Central Asia,14191
154,Russian Federation,1960,MF,55,64,17.35,71.65,20.61,8.4,2.26,2.6,0.92,2.831,2.285,0.476,0.07,RUS,Europe and Central Asia,8876
154,Russian Federation,1965,MF,15,24,3.09,11.06,5.22,76.83,29.01,9.02,2.24,7.702,3.76,3.717,0.225,RUS,Europe and Central Asia,17111
154,Russian Federation,1965,MF,25,34,0.92,36.65,14.72,54.94,21.85,7.49,3.27,6.493,3.525,2.753,0.215,RUS,Europe and Central Asia,21499
154,Russian Federation,1965,MF,35,44,1.95,48.48,17.44,43.17,13.43,6.39,2.57,5.562,3.301,2.082,0.179,RUS,Europe and Central Asia,18198
154,Russian Federation,1965,MF,45,54,17.26,58.17,19.03,20.7,8.31,3.97,1.76,3.754,2.531,1.109,0.115,RUS,Europe and Central Asia,12892
154,Russian Federation,1965,MF,55,64,17.2,71.03,21.65,9.2,2.96,2.56,1.15,2.917,2.324,0.518,0.074,RUS,Europe and Central Asia,10822
154,Russian Federation,1970,MF,15,24,0.2,11.3,5.67,83.85,41.92,4.69,1.54,8.465,3.881,4.459,0.125,RUS,Europe and Central Asia,22082
154,Russian Federation,1970,MF,25,34,0.49,26.33,11.21,63.24,29.77,9.98,4.35,7.355,3.68,3.389,0.287,RUS,Europe and Central Asia,18884
154,Russian Federation,1970,MF,35,44,1.25,41.5,15.85,48.93,15.79,8.32,3.51,6.115,3.437,2.441,0.237,RUS,Europe and Central Asia,20332
154,Russian Federation,1970,MF,45,54,9.35,48.61,16.95,36.16,13.06,5.88,2.49,4.989,2.993,1.829,0.167,RUS,Europe and Central Asia,11998
154,Russian Federation,1970,MF,55,64,17.7,68.79,22.3,10.87,4.13,2.64,1.16,3.047,2.362,0.608,0.076,RUS,Europe and Central Asia,12432
154,Russian Federation,1975,MF,15,24,0.41,6.45,3.43,82.24,46.13,10.91,3.63,9.366,3.923,5.152,0.291,RUS,Europe and Central Asia,25037
